img	modality	set	source	img_path	higher_modality	split_set	labeled	split_set_al	High_Confidence_Samples
PMC3649120_jscr-2010-5-7fig1.png	DRXR	TRAIN	openi	/mnt/subfigure-classification/OPENI_XRAY/PMC3649120_jscr-2010-5-7fig1.png	ORGANISMS	TRAIN	LABELED	TRAIN	0
1471-2164-10-44-3-2.jpg	GFIG	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GFIG/1471-2164-10-44-3-2.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
1471-2369-12-13-2-1.jpg	GFIG	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GTAB/1471-2369-12-13-2-1.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
1471-2164-10-496-1-2.jpg	GFIG	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GFIG/1471-2164-10-496-1-2.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
1472-6793-9-8-1-2.jpg	DMEL	TRAIN	clef16	/mnt/subfigure-classification/2016/train/DMEL/1472-6793-9-8-1-2.jpg	MICROSCOPY	TRAIN	LABELED	TRAIN	0
1752-0509-4-153-6-1.jpg	GGEN	TEST	clef16	/mnt/subfigure-classification/2016/test/1752-0509-4-153-6-1.jpg	MOLECULAR	TRAIN	LABELED	TRAIN	0
1465-9921-9-66-1-8.jpg	DMLI	TEST	clef16	/mnt/subfigure-classification/2016/test/1465-9921-9-66-1-8.jpg	MICROSCOPY	TRAIN	LABELED	TRAIN	0
1477-5956-9-22-3-1.jpg	GFIG	TEST	clef16	/mnt/subfigure-classification/2016/test/1477-5956-9-22-3-1.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
1742-2094-5-39-1-6.jpg	DMFL	TRAIN	clef16	/mnt/subfigure-classification/2016/train/DMFL/1742-2094-5-39-1-6.jpg	MICROSCOPY	TRAIN	LABELED	TRAIN	0
1471-2105-7-516-1-1.jpg	GFIG	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GFIG/1471-2105-7-516-1-1.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
gb-2007-8-7-r144-4-3.jpg	GFIG	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GFIG/gb-2007-8-7-r144-4-3.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
1756-0500-4-413-6.jpg	GSCR	TRAIN	clef13	/mnt/subfigure-classification/2013/train/GSCR/1756-0500-4-413-6.jpg	OTHER	TRAIN	LABELED	TRAIN	0
1471-2342-11-10-3-1.jpg	GFIG	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GFIG/1471-2342-11-10-3-1.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
1471-2407-8-276-1-3.jpg	GGEL	TEST	clef16	/mnt/subfigure-classification/2016/test/1471-2407-8-276-1-3.jpg	EXPERIMENTAL	TRAIN	LABELED	TRAIN	0
1471-2148-8-302-2-1.jpg	GGEL	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GGEL/1471-2148-8-302-2-1.jpg	EXPERIMENTAL	TRAIN	LABELED	TRAIN	0
1471-2202-9-81-12-1.jpg	DMTR	TEST	clef16	/mnt/subfigure-classification/2016/test/1471-2202-9-81-12-1.jpg	MICROSCOPY	TRAIN	LABELED	TRAIN	0
1742-4690-8-20-6-1.jpg	GSYS	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GSYS/1742-4690-8-20-6-1.jpg	OTHER	TRAIN	LABELED	TRAIN	0
1743-422X-4-72-2-3.jpg	GSYS	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GSYS/1743-422X-4-72-2-3.jpg	OTHER	TRAIN	LABELED	TRAIN	0
1471-2342-11-10-1-1.jpg	DRMR	TRAIN	clef16	/mnt/subfigure-classification/2016/train/DRMR/1471-2342-11-10-1-1.jpg	ORGANISMS	TRAIN	LABELED	TRAIN	0
1471-2229-8-54-5-3.jpg	GFIG	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GFIG/1471-2229-8-54-5-3.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
PMC3814286_rado-47-04-398f2-9.png	DRMR	TRAIN	openi	/mnt/subfigure-classification/OPENI_MRI/PMC3814286_rado-47-04-398f2-9.png	ORGANISMS	TRAIN	LABELED	TRAIN	0
PMC5298143_EDU-0090-2016.03.png	DRMR	TRAIN	openi	/mnt/subfigure-classification/OPENI_MRI/PMC5298143_EDU-0090-2016.03.png	ORGANISMS	TRAIN	LABELED	TRAIN	0
1477-7819-5-52-2.jpg	DVOR	TRAIN	clef13	/mnt/subfigure-classification/2013/train/DVOR/1477-7819-5-52-2.jpg	ORGANISMS	TRAIN	LABELED	TRAIN	0
PMC2908812_kjo-20-18-g003-6.png	DRXR	TRAIN	openi	/mnt/subfigure-classification/OPENI_XRAY/PMC2908812_kjo-20-18-g003-6.png	ORGANISMS	TRAIN	LABELED	TRAIN	0
1472-6904-7-1-6-4.jpg	GFIG	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GFIG/1472-6904-7-1-6-4.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
1471-2105-8-476-2-1.jpg	GFIG	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GFIG/1471-2105-8-476-2-1.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
1757-1626-0002-0000008827-3-4.jpg	DRUS	TEST	clef16	/mnt/subfigure-classification/2016/test/1757-1626-0002-0000008827-3-4.jpg	ORGANISMS	TRAIN	LABELED	TRAIN	0
1471-2180-6-11-3-1.jpg	GSYS	TEST	clef16	/mnt/subfigure-classification/2016/test/1471-2180-6-11-3-1.jpg	OTHER	TRAIN	LABELED	TRAIN	0
1746-4269-1-12-5.jpg	GNCP	TRAIN	clef13	/mnt/subfigure-classification/2013/train/GNCP/1746-4269-1-12-5.jpg	OTHER	TRAIN	LABELED	TRAIN	0
1741-7007-8-6-1.jpg	GSYS	TRAIN	clef13	/mnt/subfigure-classification/2013/train/GSYS/1741-7007-8-6-1.jpg	OTHER	TRAIN	LABELED	TRAIN	0
1751-0147-50-5-1-2.jpg	DVOR	TRAIN	clef16	/mnt/subfigure-classification/2016/train/DVOR/1751-0147-50-5-1-2.jpg	ORGANISMS	TRAIN	LABELED	TRAIN	0
1471-2202-11-138-2-2.jpg	DVOR	TRAIN	clef16	/mnt/subfigure-classification/2016/train/DVOR/1471-2202-11-138-2-2.jpg	ORGANISMS	TRAIN	LABELED	TRAIN	0
1471-2202-5-43-1-2.jpg	DMTR	TRAIN	clef16	/mnt/subfigure-classification/2016/train/DMTR/1471-2202-5-43-1-2.jpg	MICROSCOPY	TRAIN	LABELED	TRAIN	0
1471-2199-9-104-3-1.jpg	GSYS	TEST	clef16	/mnt/subfigure-classification/2016/test/1471-2199-9-104-3-1.jpg	OTHER	TRAIN	LABELED	TRAIN	0
1757-1626-1-335-2-4.jpg	DRAN	TEST	clef16	/mnt/subfigure-classification/2016/test/1757-1626-1-335-2-4.jpg	ORGANISMS	TRAIN	LABELED	TRAIN	0
1471-227X-10-1-2-3.jpg	DRXR	TEST	clef16	/mnt/subfigure-classification/2016/test/1471-227X-10-1-2-3.jpg	ORGANISMS	TRAIN	LABELED	TRAIN	0
1750-1326-5-25-3-3.jpg	GGEN	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GGEN/1750-1326-5-25-3-3.jpg	MOLECULAR	TRAIN	LABELED	TRAIN	0
1475-2875-1-8-1-2.jpg	GFIG	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GFIG/1475-2875-1-8-1-2.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
PMC4554361_poljradiol-80-398-g001.png	DRCT	TRAIN	openi	/mnt/subfigure-classification/OPENI_CT/PMC4554361_poljradiol-80-398-g001.png	ORGANISMS	TRAIN	LABELED	TRAIN	0
1744-9081-3-21-6-7.jpg	GFIG	TEST	clef16	/mnt/subfigure-classification/2016/test/1744-9081-3-21-6-7.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
1471-2105-4-53-7.jpg	GSCR	TRAIN	clef13	/mnt/subfigure-classification/2013/train/GSCR/1471-2105-4-53-7.jpg	OTHER	TRAIN	LABELED	TRAIN	0
1532-429X-13-46-2-7.jpg	DRAN	TRAIN	clef16	/mnt/subfigure-classification/2016/train/DRAN/1532-429X-13-46-2-7.jpg	ORGANISMS	TRAIN	LABELED	TRAIN	0
1471-2164-11-361-3-1.jpg	GFIG	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GFIG/1471-2164-11-361-3-1.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
1471-2164-9-591-4-1.jpg	GGEN	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GGEN/1471-2164-9-591-4-1.jpg	MOLECULAR	TRAIN	LABELED	TRAIN	0
1476-7120-9-26-4-1.jpg	DRUS	TEST	clef16	/mnt/subfigure-classification/2016/test/1476-7120-9-26-4-1.jpg	ORGANISMS	TRAIN	LABELED	TRAIN	0
1752-1947-1-53-1-4.jpg	DRMR	TEST	clef16	/mnt/subfigure-classification/2016/test/1752-1947-1-53-1-4.jpg	ORGANISMS	TRAIN	LABELED	TRAIN	0
1475-2867-11-3-5-1.jpg	GFIG	TEST	clef16	/mnt/subfigure-classification/2016/test/1475-2867-11-3-5-1.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
jbiol36-8-6.jpg	GFIG	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GFIG/jbiol36-8-6.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
1472-6963-7-104-1.jpg	GFLO	TRAIN	clef13	/mnt/subfigure-classification/2013/train/GFLO/1472-6963-7-104-1.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
1477-3155-3-4-4.jpg	DMEL	TRAIN	clef13	/mnt/subfigure-classification/2013/train/DMEL/1477-3155-3-4-4.jpg	MICROSCOPY	TRAIN	LABELED	TRAIN	0
1745-6215-12-230-1.jpg	GFLO	TRAIN	clef13	/mnt/subfigure-classification/2013/train/GFLO/1745-6215-12-230-1.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
PMC3920375_gr5.png	DRXR	TRAIN	openi	/mnt/subfigure-classification/OPENI_XRAY/PMC3920375_gr5.png	ORGANISMS	TRAIN	LABELED	TRAIN	0
1471-2202-11-96-5-2.jpg	GFIG	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GFIG/1471-2202-11-96-5-2.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
1472-6750-9-21-1-2.jpg	GSYS	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GSYS/1472-6750-9-21-1-2.jpg	OTHER	TRAIN	LABELED	TRAIN	0
1741-7015-9-36-4-1.jpg	GTAB	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GTAB/1741-7015-9-36-4-1.jpg	OTHER	TRAIN	LABELED	TRAIN	0
1744-9081-2-18-2-3.jpg	GFIG	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GFIG/1744-9081-2-18-2-3.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
1743-422X-4-136-4.jpg	GSYS	TRAIN	clef13	/mnt/subfigure-classification/2013/train/GSYS/1743-422X-4-136-4.jpg	OTHER	TRAIN	LABELED	TRAIN	0
1471-2180-9-103-4-3.jpg	DMFL	TRAIN	clef16	/mnt/subfigure-classification/2016/train/DMFL/1471-2180-9-103-4-3.jpg	MICROSCOPY	TRAIN	LABELED	TRAIN	0
1471-2180-10-287-3-3.jpg	DMTR	TRAIN	clef16	/mnt/subfigure-classification/2016/train/DMTR/1471-2180-10-287-3-3.jpg	MICROSCOPY	TRAIN	LABELED	TRAIN	0
1475-2875-4-4-5.jpg	GNCP	TRAIN	clef13	/mnt/subfigure-classification/2013/train/GNCP/1475-2875-4-4-5.jpg	OTHER	TRAIN	LABELED	TRAIN	0
1471-2164-10-301-3-3.jpg	GFIG	TEST	clef16	/mnt/subfigure-classification/2016/test/1471-2164-10-301-3-3.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
bcr2326-1-1.jpg	GSYS	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GSYS/bcr2326-1-1.jpg	OTHER	TRAIN	LABELED	TRAIN	0
1475-925X-6-10-8-2.jpg	DRUS	TRAIN	clef16	/mnt/subfigure-classification/2016/train/DRUS/1475-925X-6-10-8-2.jpg	ORGANISMS	TRAIN	LABELED	TRAIN	0
1477-5956-7-38-2-2.jpg	GGEL	TEST	clef16	/mnt/subfigure-classification/2016/test/1477-5956-7-38-2-2.jpg	EXPERIMENTAL	TRAIN	LABELED	TRAIN	0
1471-2105-7-318-2.jpg	GSYS	TRAIN	clef13	/mnt/subfigure-classification/2013/train/GSYS/1471-2105-7-318-2.jpg	OTHER	TRAIN	LABELED	TRAIN	0
1471-2334-9-109-4-4.jpg	GFLO	TEST	clef16	/mnt/subfigure-classification/2016/test/1471-2334-9-109-4-4.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
1471-2164-7-206-1.jpg	GFLO	TRAIN	clef13	/mnt/subfigure-classification/2013/train/GFLO/1471-2164-7-206-1.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
PMC5204054_jbc-19-459-g003.png	DRMR	TRAIN	openi	/mnt/subfigure-classification/OPENI_MRI/PMC5204054_jbc-19-459-g003.png	ORGANISMS	TRAIN	LABELED	TRAIN	0
1471-2105-8-487-1-2.jpg	GSCR	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GSCR/1471-2105-8-487-1-2.jpg	OTHER	TRAIN	LABELED	TRAIN	0
1471-2105-7-460-1-3.jpg	GFIG	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GFIG/1471-2105-7-460-1-3.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
1471-2407-10-604-1-1.jpg	GFIG	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GFIG/1471-2407-10-604-1-1.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
1742-4682-8-19-6-1.jpg	GSYS	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GSYS/1742-4682-8-19-6-1.jpg	OTHER	TRAIN	LABELED	TRAIN	0
1476-4598-9-254-3.jpg	GGEL	TRAIN	clef13	/mnt/subfigure-classification/2013/train/GGEL/1476-4598-9-254-3.jpg	EXPERIMENTAL	TRAIN	LABELED	TRAIN	0
1471-2229-10-128-4-2.jpg	GNCP	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GNCP/1471-2229-10-128-4-2.jpg	OTHER	TRAIN	LABELED	TRAIN	0
1471-2199-8-2-5-2.jpg	GFIG	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GFIG/1471-2199-8-2-5-2.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
1748-7188-5-22-3-3.jpg	GSYS	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GSYS/1748-7188-5-22-3-3.jpg	OTHER	TRAIN	LABELED	TRAIN	0
1757-1626-1-116-2.jpg	DRPE	TRAIN	clef13	/mnt/subfigure-classification/2013/train/DRPE/1757-1626-1-116-2.jpg	ORGANISMS	TRAIN	LABELED	TRAIN	0
1752-1947-0003-0000008496-1-4.jpg	GFIG	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GFIG/1752-1947-0003-0000008496-1-4.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
1475-2883-5-12-1.jpg	GFLO	TRAIN	clef13	/mnt/subfigure-classification/2013/train/GFLO/1475-2883-5-12-1.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
1475-2859-3-14-1.jpg	DMEL	TRAIN	clef13	/mnt/subfigure-classification/2013/train/DMEL/1475-2859-3-14-1.jpg	MICROSCOPY	TRAIN	LABELED	TRAIN	0
1754-9493-5-17-2-6.jpg	DRXR	TRAIN	clef16	/mnt/subfigure-classification/2016/train/DRXR/1754-9493-5-17-2-6.jpg	ORGANISMS	TRAIN	LABELED	TRAIN	0
1475-2875-10-31-2.jpg	GNCP	TRAIN	clef13	/mnt/subfigure-classification/2013/train/GNCP/1475-2875-10-31-2.jpg	OTHER	TRAIN	LABELED	TRAIN	0
1471-230X-10-87-4.jpg	DVEN	TRAIN	clef13	/mnt/subfigure-classification/2013/train/DVEN/1471-230X-10-87-4.jpg	ORGANISMS	TRAIN	LABELED	TRAIN	0
1476-4598-9-140-3-5.jpg	GFIG	TEST	clef16	/mnt/subfigure-classification/2016/test/1476-4598-9-140-3-5.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
PMC3539860_2040-2392-3-15-2.png	DRCT	TRAIN	openi	/mnt/subfigure-classification/OPENI_CT/PMC3539860_2040-2392-3-15-2.png	ORGANISMS	TRAIN	LABELED	TRAIN	0
1757-7241-18-6-2.jpg	GFLO	TRAIN	clef13	/mnt/subfigure-classification/2013/train/GFLO/1757-7241-18-6-2.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
PMC4831241_2186-3326-74-0325-g009.png	DRCT	TRAIN	openi	/mnt/subfigure-classification/OPENI_CT/PMC4831241_2186-3326-74-0325-g009.png	ORGANISMS	TRAIN	LABELED	TRAIN	0
1471-2334-7-144-1.jpg	GFIG	TRAIN	clef13	/mnt/subfigure-classification/2013/train/GFIG/1471-2334-7-144-1.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
PMC3814286_rado-47-04-398f1-7.png	DRUS	TRAIN	openi	/mnt/subfigure-classification/OPENI_ULTRASOUND/PMC3814286_rado-47-04-398f1-7.png	ORGANISMS	TRAIN	LABELED	TRAIN	0
1477-7819-3-60-2.jpg	DVOR	TRAIN	clef13	/mnt/subfigure-classification/2013/train/DVOR/1477-7819-3-60-2.jpg	ORGANISMS	TRAIN	LABELED	TRAIN	0
1471-2164-8-58-5-1.jpg	DMTR	TRAIN	clef16	/mnt/subfigure-classification/2016/train/DMTR/1471-2164-8-58-5-1.jpg	MICROSCOPY	TRAIN	LABELED	TRAIN	0
IJBI2009-960573.0011-2.jpg	DRCT	TRAIN	clef16	/mnt/subfigure-classification/2016/train/DRCT/IJBI2009-960573.0011-2.jpg	ORGANISMS	TRAIN	LABELED	TRAIN	0
IJD-54-137-g002.jpg	DVDM	TRAIN	clef13	/mnt/subfigure-classification/2013/train/DVDM/IJD-54-137-g002.jpg	ORGANISMS	TRAIN	LABELED	TRAIN	0
1746-4269-2-18-3.jpg	GNCP	TRAIN	clef13	/mnt/subfigure-classification/2013/train/GNCP/1746-4269-2-18-3.jpg	OTHER	TRAIN	LABELED	TRAIN	0
1471-2105-9-S1-S3-2.jpg	GSYS	TRAIN	clef13	/mnt/subfigure-classification/2013/train/GSYS/1471-2105-9-S1-S3-2.jpg	OTHER	TRAIN	LABELED	TRAIN	0
1757-1626-0002-0000008420-003.jpg	DRPE	TRAIN	clef13	/mnt/subfigure-classification/2013/train/DRPE/1757-1626-0002-0000008420-003.jpg	ORGANISMS	TRAIN	LABELED	TRAIN	0
1471-2202-11-40-3-1.jpg	GFIG	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GFIG/1471-2202-11-40-3-1.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
1475-925X-1-5-6.jpg	DSEC	TRAIN	clef13	/mnt/subfigure-classification/2013/train/DSEC/1475-925X-1-5-6.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
1479-5876-6-61-4-1.jpg	GFIG	TEST	clef16	/mnt/subfigure-classification/2016/test/1479-5876-6-61-4-1.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
PMC3672701_ar4163-1.png	DRXR	TRAIN	openi	/mnt/subfigure-classification/OPENI_XRAY/PMC3672701_ar4163-1.png	ORGANISMS	TRAIN	LABELED	TRAIN	0
PMC3369494_CRIM.DENTISTRY2012-816572.001.png	DRCT	TRAIN	openi	/mnt/subfigure-classification/OPENI_CT/PMC3369494_CRIM.DENTISTRY2012-816572.001.png	ORGANISMS	TRAIN	LABELED	TRAIN	0
PMC3750302_1752-1947-7-196-5.png	DRMR	TRAIN	openi	/mnt/subfigure-classification/OPENI_MRI/PMC3750302_1752-1947-7-196-5.png	ORGANISMS	TRAIN	LABELED	TRAIN	0
PMC2908812_kjo-20-18-g001-10.png	DRXR	TRAIN	openi	/mnt/subfigure-classification/OPENI_XRAY/PMC2908812_kjo-20-18-g001-10.png	ORGANISMS	TRAIN	LABELED	TRAIN	0
1471-2164-9-338-5.jpg	GFIG	TRAIN	clef13	/mnt/subfigure-classification/2013/train/GFIG/1471-2164-9-338-5.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
1748-7161-2-2-1-3.jpg	GNCP	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GNCP/1748-7161-2-2-1-3.jpg	OTHER	TRAIN	LABELED	TRAIN	0
1471-2105-7-477-10-3.jpg	GFIG	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GFIG/1471-2105-7-477-10-3.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
1477-7827-5-13-3-1.jpg	GGEL	TEST	clef16	/mnt/subfigure-classification/2016/test/1477-7827-5-13-3-1.jpg	EXPERIMENTAL	TRAIN	LABELED	TRAIN	0
1471-2474-9-135-3-1.jpg	DMLI	TEST	clef16	/mnt/subfigure-classification/2016/test/1471-2474-9-135-3-1.jpg	MICROSCOPY	TRAIN	LABELED	TRAIN	0
1471-2164-10-496-1-1.jpg	GSCR	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GSCR/1471-2164-10-496-1-1.jpg	OTHER	TRAIN	LABELED	TRAIN	0
1471-2202-10-59-6-4.jpg	GGEL	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GGEL/1471-2202-10-59-6-4.jpg	EXPERIMENTAL	TRAIN	LABELED	TRAIN	0
1476-4598-8-92-1-2.jpg	GSYS	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GSYS/1476-4598-8-92-1-2.jpg	OTHER	TRAIN	LABELED	TRAIN	0
1471-213X-6-6-7-7.jpg	DMLI	TRAIN	clef16	/mnt/subfigure-classification/2016/train/DMLI/1471-213X-6-6-7-7.jpg	MICROSCOPY	TRAIN	LABELED	TRAIN	0
1471-2091-7-24-1-4.jpg	DMEL	TRAIN	clef16	/mnt/subfigure-classification/2016/train/DMEL/1471-2091-7-24-1-4.jpg	MICROSCOPY	TRAIN	LABELED	TRAIN	0
1471-2474-9-29-1-2.jpg	DVOR	TRAIN	clef16	/mnt/subfigure-classification/2016/train/DVOR/1471-2474-9-29-1-2.jpg	ORGANISMS	TRAIN	LABELED	TRAIN	0
1743-8454-7-9-5.jpg	DMEL	TRAIN	clef13	/mnt/subfigure-classification/2013/train/DMEL/1743-8454-7-9-5.jpg	MICROSCOPY	TRAIN	LABELED	TRAIN	0
1476-7120-5-36-2-4.jpg	DRAN	TEST	clef16	/mnt/subfigure-classification/2016/test/1476-7120-5-36-2-4.jpg	ORGANISMS	TRAIN	LABELED	TRAIN	0
1743-422X-4-118-1-4.jpg	GTAB	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GTAB/1743-422X-4-118-1-4.jpg	OTHER	TRAIN	LABELED	TRAIN	0
1756-6606-3-16-6-1.jpg	GFIG	TEST	clef16	/mnt/subfigure-classification/2016/test/1756-6606-3-16-6-1.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
1471-2121-11-92-4-6.jpg	DMFL	TEST	clef16	/mnt/subfigure-classification/2016/test/1471-2121-11-92-4-6.jpg	MICROSCOPY	TRAIN	LABELED	TRAIN	0
1471-2180-10-297-6-4.jpg	DMLI	TRAIN	clef16	/mnt/subfigure-classification/2016/train/DMLI/1471-2180-10-297-6-4.jpg	MICROSCOPY	TRAIN	LABELED	TRAIN	0
1471-2229-7-19-3-1.jpg	GSYS	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GSYS/1471-2229-7-19-3-1.jpg	OTHER	TRAIN	LABELED	TRAIN	0
1757-1146-4-18-4-2.jpg	DVOR	TEST	clef16	/mnt/subfigure-classification/2016/test/1757-1146-4-18-4-2.jpg	ORGANISMS	TRAIN	LABELED	TRAIN	0
1471-2407-7-219-12-2.jpg	DRPE	TRAIN	clef16	/mnt/subfigure-classification/2016/train/DRPE/1471-2407-7-219-12-2.jpg	ORGANISMS	TRAIN	LABELED	TRAIN	0
1471-2334-9-109-4-6.jpg	GFLO	TEST	clef16	/mnt/subfigure-classification/2016/test/1471-2334-9-109-4-6.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
1472-6807-9-13-3.jpg	GTAB	TRAIN	clef13	/mnt/subfigure-classification/2013/train/GTAB/1472-6807-9-13-3.jpg	OTHER	TRAIN	LABELED	TRAIN	0
PMC4109127_CRIOR2014-589021.003.png	DRMR	TRAIN	openi	/mnt/subfigure-classification/OPENI_MRI/PMC4109127_CRIOR2014-589021.003.png	ORGANISMS	TRAIN	LABELED	TRAIN	0
1471-2105-11-415-8-2.jpg	GSYS	TEST	clef16	/mnt/subfigure-classification/2016/test/1471-2105-11-415-8-2.jpg	OTHER	TRAIN	LABELED	TRAIN	0
1758-3284-2-11-1.jpg	DMLI	TRAIN	clef13	/mnt/subfigure-classification/2013/train/DMLI/1758-3284-2-11-1.jpg	MICROSCOPY	TRAIN	LABELED	TRAIN	0
1471-2164-11-S1-S5-5-1.jpg	GGEN	TEST	clef16	/mnt/subfigure-classification/2016/test/1471-2164-11-S1-S5-5-1.jpg	MOLECULAR	TRAIN	LABELED	TRAIN	0
1476-4598-9-160-4-3.jpg	GFIG	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GFIG/1476-4598-9-160-4-3.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
PMC3649312_jscr-2011-10-8fig3.png	DRCT	TRAIN	openi	/mnt/subfigure-classification/OPENI_CT/PMC3649312_jscr-2011-10-8fig3.png	ORGANISMS	TRAIN	LABELED	TRAIN	0
1471-2164-4-15-5-1.jpg	GFIG	TEST	clef16	/mnt/subfigure-classification/2016/test/1471-2164-4-15-5-1.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
1471-2164-11-333-1.jpg	GGEN	TRAIN	clef13	/mnt/subfigure-classification/2013/train/GGEN/1471-2164-11-333-1.jpg	MOLECULAR	TRAIN	LABELED	TRAIN	0
1744-9081-2-18-2-2.jpg	GFIG	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GFIG/1744-9081-2-18-2-2.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
PMC5204112_CRIRA2016-6976137.004.png	DRCT	TRAIN	openi	/mnt/subfigure-classification/OPENI_CT/PMC5204112_CRIRA2016-6976137.004.png	ORGANISMS	TRAIN	LABELED	TRAIN	0
1746-160X-3-19-2-2.jpg	DRMR	TRAIN	clef16	/mnt/subfigure-classification/2016/train/DRMR/1746-160X-3-19-2-2.jpg	ORGANISMS	TRAIN	LABELED	TRAIN	0
1471-2482-5-22-1-2.jpg	GFIG	TEST	clef16	/mnt/subfigure-classification/2016/test/1471-2482-5-22-1-2.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
1471-2164-5-73-3-1.jpg	GFIG	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GFIG/1471-2164-5-73-3-1.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
1471-2105-6-131-2-4.jpg	GFIG	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GFIG/1471-2105-6-131-2-4.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
1744-9081-3-21-6-6.jpg	GFIG	TEST	clef16	/mnt/subfigure-classification/2016/test/1744-9081-3-21-6-6.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
