	img	source	img_path	caption	split_set	modality	flag	needsCropping	isCompound	isOvercropped	isMissingSubfigures	isMissingPanels	numberSubpanes	username	observations	isOverfragmented	composition	number_modalities
3753	5e5f2901de000f09242e43b5	tinman	/tinman/p16242019/16242019/9_1/001.jpg	AFi)gEugrge-la6ying defect in nfi-1 mutants and transgenic rescueA) Egg-laying defect in nfi-1 mutants and transgenicrescue. Bagging was measured in wild-type N2, nfi-1, N2worms carrying the transgenic array qaEx507(N2 qaEx507)and nfi-1 worms carrying this array (nfi-1 qaEx507). Bars rep-resent % of bagging as the mean of 3–4 independent experi-ments and error bars show the standard deviation. 30–75worms of each genotype were scored in each independentexperiment. N2 and N2 qaEx507showed <5% bagging. Thenfi-1 mutant worms showed ~30% bagging while the rescuednfi-1 qaEx507showed <5% bagging. B) Shortened life spanin nfi-1 mutants and transgenic rescue. Survival curvesfor the strains described above N2 (n = 57), nfi-1 (n = 58),N2 qaEx507 (n = 52) and nfi-1 qaEx507 (n = 31) are shown.Kaplan-Meier analysis (SPSS11 software) was use to deter-mine median, percentile and p values (log rank test) andExcel was used to construct survival curves. The array gener-ated ~50% rescue of the life-span. The experiment wasrepeated twice with similar results.	TRAIN	GRAPHICS,HISTOGRAM	False	False	False	True	False	False	1	daniela		False		1
3759	5e5f29f9de000f09242e43c1	tinman	/tinman/p10444073/10444073/4_1/001.jpg	Figure 1. (A) Schematic rep-resentation of a cross-sectionthrough a threefold stage em-bryo depicting the spatial re-lationships between the con-tractile apparatus of thebodywall muscle (oval-likeshapes), the muscle basementmembrane (black) and hypo-dermal fibrous organelles(hatched areas). Dorsal is to-ward the top of the page. Thefour muscle quadrants areshown, each consisting of tworows of muscle cells, with thelong axis of the cells perpen-dicular to the page. The con-tractile apparatus is restrictedto the portion of the musclecell closest to the muscle cellmembrane facing the hypo-dermis. Hypodermal fibrousorganelles are restricted tothe region of the hypodermisadjacent to bodywall musclecells. A specialized basementmembrane, positioned be-tween muscle cells and thehypodermis, helps to anchormuscle cells. Myotactin isthought to be an integralmembrane protein expressedon the basal hypodermalmembrane with its large ex-tracellular domain extendinginto the basement mem-brane toward the adjacentmuscle cells. (B) Schematicrepresentations of the local-ization of muscle, fibrous or-ganelle–associated interme-diate filaments, the MH5protein and myotactin in dor-sal views of progressivelyolder embryos. Intermediatefilament proteins and theMH5 protein, an immunolog-ically defined protein thatlocalizes near fibrous or-ganelles, show the samedistribution at all develop-mental stages. Schematics a,d, and g represent an early	TRAIN	GRAPHICS,OTHER	False	False	False	False	False	False	1	daniela		False		1
3760	5e5f29f9de000f09242e43c2	tinman	/tinman/p10444073/10444073/4_1/002.jpg	Figure 1. (A) Schematic rep-resentation of a cross-sectionthrough a threefold stage em-bryo depicting the spatial re-lationships between the con-tractile apparatus of thebodywall muscle (oval-likeshapes), the muscle basementmembrane (black) and hypo-dermal fibrous organelles(hatched areas). Dorsal is to-ward the top of the page. Thefour muscle quadrants areshown, each consisting of tworows of muscle cells, with thelong axis of the cells perpen-dicular to the page. The con-tractile apparatus is restrictedto the portion of the musclecell closest to the muscle cellmembrane facing the hypo-dermis. Hypodermal fibrousorganelles are restricted tothe region of the hypodermisadjacent to bodywall musclecells. A specialized basementmembrane, positioned be-tween muscle cells and thehypodermis, helps to anchormuscle cells. Myotactin isthought to be an integralmembrane protein expressedon the basal hypodermalmembrane with its large ex-tracellular domain extendinginto the basement mem-brane toward the adjacentmuscle cells. (B) Schematicrepresentations of the local-ization of muscle, fibrous or-ganelle–associated interme-diate filaments, the MH5protein and myotactin in dor-sal views of progressivelyolder embryos. Intermediatefilament proteins and theMH5 protein, an immunolog-ically defined protein thatlocalizes near fibrous or-ganelles, show the samedistribution at all develop-mental stages. Schematics a,d, and g represent an early	TRAIN	GRAPHICS,OTHER	False	False	False	False	False	False	1	daniela		True		1
3761	5e5f29f9de000f09242e43c3	tinman	/tinman/p10444073/10444073/4_1/003.jpg	Figure 1. (A) Schematic rep-resentation of a cross-sectionthrough a threefold stage em-bryo depicting the spatial re-lationships between the con-tractile apparatus of thebodywall muscle (oval-likeshapes), the muscle basementmembrane (black) and hypo-dermal fibrous organelles(hatched areas). Dorsal is to-ward the top of the page. Thefour muscle quadrants areshown, each consisting of tworows of muscle cells, with thelong axis of the cells perpen-dicular to the page. The con-tractile apparatus is restrictedto the portion of the musclecell closest to the muscle cellmembrane facing the hypo-dermis. Hypodermal fibrousorganelles are restricted tothe region of the hypodermisadjacent to bodywall musclecells. A specialized basementmembrane, positioned be-tween muscle cells and thehypodermis, helps to anchormuscle cells. Myotactin isthought to be an integralmembrane protein expressedon the basal hypodermalmembrane with its large ex-tracellular domain extendinginto the basement mem-brane toward the adjacentmuscle cells. (B) Schematicrepresentations of the local-ization of muscle, fibrous or-ganelle–associated interme-diate filaments, the MH5protein and myotactin in dor-sal views of progressivelyolder embryos. Intermediatefilament proteins and theMH5 protein, an immunolog-ically defined protein thatlocalizes near fibrous or-ganelles, show the samedistribution at all develop-mental stages. Schematics a,d, and g represent an early	TRAIN	GRAPHICS,OTHER	False	False	False	False	False	False	1	daniela		True		1
3762	5e5f29f9de000f09242e43c4	tinman	/tinman/p10444073/10444073/4_1/004.jpg	Figure 1. (A) Schematic rep-resentation of a cross-sectionthrough a threefold stage em-bryo depicting the spatial re-lationships between the con-tractile apparatus of thebodywall muscle (oval-likeshapes), the muscle basementmembrane (black) and hypo-dermal fibrous organelles(hatched areas). Dorsal is to-ward the top of the page. Thefour muscle quadrants areshown, each consisting of tworows of muscle cells, with thelong axis of the cells perpen-dicular to the page. The con-tractile apparatus is restrictedto the portion of the musclecell closest to the muscle cellmembrane facing the hypo-dermis. Hypodermal fibrousorganelles are restricted tothe region of the hypodermisadjacent to bodywall musclecells. A specialized basementmembrane, positioned be-tween muscle cells and thehypodermis, helps to anchormuscle cells. Myotactin isthought to be an integralmembrane protein expressedon the basal hypodermalmembrane with its large ex-tracellular domain extendinginto the basement mem-brane toward the adjacentmuscle cells. (B) Schematicrepresentations of the local-ization of muscle, fibrous or-ganelle–associated interme-diate filaments, the MH5protein and myotactin in dor-sal views of progressivelyolder embryos. Intermediatefilament proteins and theMH5 protein, an immunolog-ically defined protein thatlocalizes near fibrous or-ganelles, show the samedistribution at all develop-mental stages. Schematics a,d, and g represent an early	TRAIN	GRAPHICS,OTHER	False	False	False	False	False	False	1	daniela		True		1
3779	5e5f29fade000f09242e43da	tinman	/tinman/p10444073/10444073/6_1/007.jpg	Figure 3. Schematic diagram of the partial myotactin cDNAs and genomic clones. The top two lines represent C. briggsae and C. ele-gans genomic clones, respectively. Exons are depicted as filled boxes and introns as lines. pG-cc9 is the genomic clone isolated using theMH46 antibody as a probe (see Materials and Methods) and pC-ccXX(X) are the overlapping cDNA clones. RT-PCR-1, 2 and 3 (seeMaterials and Methods) were sequenced to confirm the intron–exon boundaries between exons 5 and 6, 6 and 7, 7 and 8, 8 and 9, 9 and10, 12 and 13, and 13 and 14. The open boxes at the 3Ј ends of pC-cc214, pC-cc307, and the C. elegans and C. briggsae genes representnoncoding sequence. The positions of the predicted translational start (ATG) and the stop codon (TAA) are indicated. pC-cc503 con-tains eight bases at the 5Ј end identical to the eight 3Ј bases of the SL1 spliced leader sequence. Note that exons 6–9, 13, 19A, 19B, 24and 25 are all differentially spliced. The combinations with which these exons are used has not been determined. The complete se-quence of the myotactin cDNAs is attainable through Genbank. Two cDNA sequences were submitted: Form A includes exon 19A butexcludes exons 19B, 24, and 25 (accession number AF148954) and form B includes exons 19B, 24, and 25 but excluded 19A (accessionnumber AF148953). The two forms reflect the differences observed between cDNA pC-cc214 and pC-cc307.	TRAIN	GRAPHICS,OTHER	False	False	False	False	False	False	1	daniela		True		1
3780	5e5f29fade000f09242e43db	tinman	/tinman/p10444073/10444073/6_1/006.jpg	Figure 3. Schematic diagram of the partial myotactin cDNAs and genomic clones. The top two lines represent C. briggsae and C. ele-gans genomic clones, respectively. Exons are depicted as filled boxes and introns as lines. pG-cc9 is the genomic clone isolated using theMH46 antibody as a probe (see Materials and Methods) and pC-ccXX(X) are the overlapping cDNA clones. RT-PCR-1, 2 and 3 (seeMaterials and Methods) were sequenced to confirm the intron–exon boundaries between exons 5 and 6, 6 and 7, 7 and 8, 8 and 9, 9 and10, 12 and 13, and 13 and 14. The open boxes at the 3Ј ends of pC-cc214, pC-cc307, and the C. elegans and C. briggsae genes representnoncoding sequence. The positions of the predicted translational start (ATG) and the stop codon (TAA) are indicated. pC-cc503 con-tains eight bases at the 5Ј end identical to the eight 3Ј bases of the SL1 spliced leader sequence. Note that exons 6–9, 13, 19A, 19B, 24and 25 are all differentially spliced. The combinations with which these exons are used has not been determined. The complete se-quence of the myotactin cDNAs is attainable through Genbank. Two cDNA sequences were submitted: Form A includes exon 19A butexcludes exons 19B, 24, and 25 (accession number AF148954) and form B includes exons 19B, 24, and 25 but excluded 19A (accessionnumber AF148953). The two forms reflect the differences observed between cDNA pC-cc214 and pC-cc307.	TRAIN	GRAPHICS,OTHER	False	False	False	False	False	False	1	daniela		True		1
3781	5e5f29fade000f09242e43dc	tinman	/tinman/p10444073/10444073/6_1/001.jpg	Figure 3. Schematic diagram of the partial myotactin cDNAs and genomic clones. The top two lines represent C. briggsae and C. ele-gans genomic clones, respectively. Exons are depicted as filled boxes and introns as lines. pG-cc9 is the genomic clone isolated using theMH46 antibody as a probe (see Materials and Methods) and pC-ccXX(X) are the overlapping cDNA clones. RT-PCR-1, 2 and 3 (seeMaterials and Methods) were sequenced to confirm the intron–exon boundaries between exons 5 and 6, 6 and 7, 7 and 8, 8 and 9, 9 and10, 12 and 13, and 13 and 14. The open boxes at the 3Ј ends of pC-cc214, pC-cc307, and the C. elegans and C. briggsae genes representnoncoding sequence. The positions of the predicted translational start (ATG) and the stop codon (TAA) are indicated. pC-cc503 con-tains eight bases at the 5Ј end identical to the eight 3Ј bases of the SL1 spliced leader sequence. Note that exons 6–9, 13, 19A, 19B, 24and 25 are all differentially spliced. The combinations with which these exons are used has not been determined. The complete se-quence of the myotactin cDNAs is attainable through Genbank. Two cDNA sequences were submitted: Form A includes exon 19A butexcludes exons 19B, 24, and 25 (accession number AF148954) and form B includes exons 19B, 24, and 25 but excluded 19A (accessionnumber AF148953). The two forms reflect the differences observed between cDNA pC-cc214 and pC-cc307.	TRAIN	GRAPHICS,OTHER	False	False	False	False	False	False	1	daniela		True		1
3782	5e5f29fade000f09242e43dd	tinman	/tinman/p10444073/10444073/6_1/002.jpg	Figure 3. Schematic diagram of the partial myotactin cDNAs and genomic clones. The top two lines represent C. briggsae and C. ele-gans genomic clones, respectively. Exons are depicted as filled boxes and introns as lines. pG-cc9 is the genomic clone isolated using theMH46 antibody as a probe (see Materials and Methods) and pC-ccXX(X) are the overlapping cDNA clones. RT-PCR-1, 2 and 3 (seeMaterials and Methods) were sequenced to confirm the intron–exon boundaries between exons 5 and 6, 6 and 7, 7 and 8, 8 and 9, 9 and10, 12 and 13, and 13 and 14. The open boxes at the 3Ј ends of pC-cc214, pC-cc307, and the C. elegans and C. briggsae genes representnoncoding sequence. The positions of the predicted translational start (ATG) and the stop codon (TAA) are indicated. pC-cc503 con-tains eight bases at the 5Ј end identical to the eight 3Ј bases of the SL1 spliced leader sequence. Note that exons 6–9, 13, 19A, 19B, 24and 25 are all differentially spliced. The combinations with which these exons are used has not been determined. The complete se-quence of the myotactin cDNAs is attainable through Genbank. Two cDNA sequences were submitted: Form A includes exon 19A butexcludes exons 19B, 24, and 25 (accession number AF148954) and form B includes exons 19B, 24, and 25 but excluded 19A (accessionnumber AF148953). The two forms reflect the differences observed between cDNA pC-cc214 and pC-cc307.	TRAIN	GRAPHICS,OTHER	False	False	False	False	False	False	1	daniela		True		1
3783	5e5f29fade000f09242e43de	tinman	/tinman/p10444073/10444073/6_1/005.jpg	Figure 3. Schematic diagram of the partial myotactin cDNAs and genomic clones. The top two lines represent C. briggsae and C. ele-gans genomic clones, respectively. Exons are depicted as filled boxes and introns as lines. pG-cc9 is the genomic clone isolated using theMH46 antibody as a probe (see Materials and Methods) and pC-ccXX(X) are the overlapping cDNA clones. RT-PCR-1, 2 and 3 (seeMaterials and Methods) were sequenced to confirm the intron–exon boundaries between exons 5 and 6, 6 and 7, 7 and 8, 8 and 9, 9 and10, 12 and 13, and 13 and 14. The open boxes at the 3Ј ends of pC-cc214, pC-cc307, and the C. elegans and C. briggsae genes representnoncoding sequence. The positions of the predicted translational start (ATG) and the stop codon (TAA) are indicated. pC-cc503 con-tains eight bases at the 5Ј end identical to the eight 3Ј bases of the SL1 spliced leader sequence. Note that exons 6–9, 13, 19A, 19B, 24and 25 are all differentially spliced. The combinations with which these exons are used has not been determined. The complete se-quence of the myotactin cDNAs is attainable through Genbank. Two cDNA sequences were submitted: Form A includes exon 19A butexcludes exons 19B, 24, and 25 (accession number AF148954) and form B includes exons 19B, 24, and 25 but excluded 19A (accessionnumber AF148953). The two forms reflect the differences observed between cDNA pC-cc214 and pC-cc307.	TRAIN	GRAPHICS,OTHER	False	False	False	False	False	False	1	daniela		True		1
3784	5e5f29fade000f09242e43df	tinman	/tinman/p10444073/10444073/6_1/004.jpg	Figure 3. Schematic diagram of the partial myotactin cDNAs and genomic clones. The top two lines represent C. briggsae and C. ele-gans genomic clones, respectively. Exons are depicted as filled boxes and introns as lines. pG-cc9 is the genomic clone isolated using theMH46 antibody as a probe (see Materials and Methods) and pC-ccXX(X) are the overlapping cDNA clones. RT-PCR-1, 2 and 3 (seeMaterials and Methods) were sequenced to confirm the intron–exon boundaries between exons 5 and 6, 6 and 7, 7 and 8, 8 and 9, 9 and10, 12 and 13, and 13 and 14. The open boxes at the 3Ј ends of pC-cc214, pC-cc307, and the C. elegans and C. briggsae genes representnoncoding sequence. The positions of the predicted translational start (ATG) and the stop codon (TAA) are indicated. pC-cc503 con-tains eight bases at the 5Ј end identical to the eight 3Ј bases of the SL1 spliced leader sequence. Note that exons 6–9, 13, 19A, 19B, 24and 25 are all differentially spliced. The combinations with which these exons are used has not been determined. The complete se-quence of the myotactin cDNAs is attainable through Genbank. Two cDNA sequences were submitted: Form A includes exon 19A butexcludes exons 19B, 24, and 25 (accession number AF148954) and form B includes exons 19B, 24, and 25 but excluded 19A (accessionnumber AF148953). The two forms reflect the differences observed between cDNA pC-cc214 and pC-cc307.	TRAIN	GRAPHICS,OTHER	False	False	False	False	False	False	1	daniela		True		1
3785	5e5f29fade000f09242e43e0	tinman	/tinman/p10444073/10444073/6_1/003.jpg	Figure 3. Schematic diagram of the partial myotactin cDNAs and genomic clones. The top two lines represent C. briggsae and C. ele-gans genomic clones, respectively. Exons are depicted as filled boxes and introns as lines. pG-cc9 is the genomic clone isolated using theMH46 antibody as a probe (see Materials and Methods) and pC-ccXX(X) are the overlapping cDNA clones. RT-PCR-1, 2 and 3 (seeMaterials and Methods) were sequenced to confirm the intron–exon boundaries between exons 5 and 6, 6 and 7, 7 and 8, 8 and 9, 9 and10, 12 and 13, and 13 and 14. The open boxes at the 3Ј ends of pC-cc214, pC-cc307, and the C. elegans and C. briggsae genes representnoncoding sequence. The positions of the predicted translational start (ATG) and the stop codon (TAA) are indicated. pC-cc503 con-tains eight bases at the 5Ј end identical to the eight 3Ј bases of the SL1 spliced leader sequence. Note that exons 6–9, 13, 19A, 19B, 24and 25 are all differentially spliced. The combinations with which these exons are used has not been determined. The complete se-quence of the myotactin cDNAs is attainable through Genbank. Two cDNA sequences were submitted: Form A includes exon 19A butexcludes exons 19B, 24, and 25 (accession number AF148954) and form B includes exons 19B, 24, and 25 but excluded 19A (accessionnumber AF148953). The two forms reflect the differences observed between cDNA pC-cc214 and pC-cc307.	TRAIN	GRAPHICS,OTHER	False	False	False	False	False	False	1	daniela		True		1
3788	5e5f2aeede000f09242e43e7	tinman	/tinman/p8939966/8939966/7_1/002.jpg	FIG. 10. Effects of SEC-1 antisense oligonucleotides on embry-onic development. Sense and antisense SEC-1 oligonucleotides wereinjected into the gonadal syncytium (oocytes) of C. elegans; progenyderived from the injected nematodes were examined by Nomarski in-terference microcopy, using a magnification factor of 1000 (see “Exper-imental Procedures”). C. elegans that were injected with SEC-1 anti-sense oligonucleotides produced non-viable embryos that containedeither small (A) or large (B) masses of disorganized cells when devel-opment ceased. These embryos failed to undergo morphogenesis and didnot hatch. C. elegans injected with SEC-1 sense oligonucleotides gen-erated embryos indistinguishable from wild type embryos (28). Theseembryos (C) subsequently progressed through L1 larval morphogenesisand then hatched and developed into wild type adult C. elegans.	TRAIN	MICROSCOPY,LIGHT,WHOLE MOUNT	False	False	False	False	False	False	1	daniela		False		1
3789	5e5f2aeede000f09242e43e8	tinman	/tinman/p8939966/8939966/7_1/001.jpg	FIG. 10. Effects of SEC-1 antisense oligonucleotides on embry-onic development. Sense and antisense SEC-1 oligonucleotides wereinjected into the gonadal syncytium (oocytes) of C. elegans; progenyderived from the injected nematodes were examined by Nomarski in-terference microcopy, using a magnification factor of 1000 (see “Exper-imental Procedures”). C. elegans that were injected with SEC-1 anti-sense oligonucleotides produced non-viable embryos that containedeither small (A) or large (B) masses of disorganized cells when devel-opment ceased. These embryos failed to undergo morphogenesis and didnot hatch. C. elegans injected with SEC-1 sense oligonucleotides gen-erated embryos indistinguishable from wild type embryos (28). Theseembryos (C) subsequently progressed through L1 larval morphogenesisand then hatched and developed into wild type adult C. elegans.	TRAIN	MICROSCOPY,LIGHT,WHOLE MOUNT	False	False	False	False	False	False	1	daniela		False		1
3792	5e5f2aeede000f09242e43f0	tinman	/tinman/p8939966/8939966/3_2/010.jpg	FIG. 2. Comparison of SEC-1 with mammalian chaperones andC. elegans heat shock proteins. The derived amino acid sequence ofSEC-1 is aligned with the sequences of rat ␣B-crystallin (47) andhuman Hsp 27 (7) in A and with C. elegans HSP16 –1 (29) andHSP16 – 48 (29) in B. Amino acids that are identical in the three alignedproteins (*) and residues conserved in SEC-1 and one of the alignedpolypeptides (ϩ) are marked.	TRAIN	MOLECULAR STRUCTURE,PROTEIN	False	False	False	False	False	False	1	daniela		True		1
3793	5e5f2aeede000f09242e43f2	tinman	/tinman/p8939966/8939966/3_2/009.jpg	FIG. 2. Comparison of SEC-1 with mammalian chaperones andC. elegans heat shock proteins. The derived amino acid sequence ofSEC-1 is aligned with the sequences of rat ␣B-crystallin (47) andhuman Hsp 27 (7) in A and with C. elegans HSP16 –1 (29) andHSP16 – 48 (29) in B. Amino acids that are identical in the three alignedproteins (*) and residues conserved in SEC-1 and one of the alignedpolypeptides (ϩ) are marked.	TRAIN	MOLECULAR STRUCTURE,PROTEIN	False	False	False	False	False	False	1	daniela		True		1
3794	5e5f2aeede000f09242e43f3	tinman	/tinman/p8939966/8939966/3_2/011.jpg	FIG. 2. Comparison of SEC-1 with mammalian chaperones andC. elegans heat shock proteins. The derived amino acid sequence ofSEC-1 is aligned with the sequences of rat ␣B-crystallin (47) andhuman Hsp 27 (7) in A and with C. elegans HSP16 –1 (29) andHSP16 – 48 (29) in B. Amino acids that are identical in the three alignedproteins (*) and residues conserved in SEC-1 and one of the alignedpolypeptides (ϩ) are marked.	TRAIN	MOLECULAR STRUCTURE,PROTEIN	False	False	False	False	False	False	1	daniela		True		1
3795	5e5f2aeede000f09242e43f4	tinman	/tinman/p8939966/8939966/3_2/015.jpg	FIG. 2. Comparison of SEC-1 with mammalian chaperones andC. elegans heat shock proteins. The derived amino acid sequence ofSEC-1 is aligned with the sequences of rat ␣B-crystallin (47) andhuman Hsp 27 (7) in A and with C. elegans HSP16 –1 (29) andHSP16 – 48 (29) in B. Amino acids that are identical in the three alignedproteins (*) and residues conserved in SEC-1 and one of the alignedpolypeptides (ϩ) are marked.	TRAIN	MOLECULAR STRUCTURE,PROTEIN	False	False	False	False	False	False	1	daniela		True		1
3796	5e5f2aeede000f09242e43f5	tinman	/tinman/p8939966/8939966/3_2/012.jpg	FIG. 2. Comparison of SEC-1 with mammalian chaperones andC. elegans heat shock proteins. The derived amino acid sequence ofSEC-1 is aligned with the sequences of rat ␣B-crystallin (47) andhuman Hsp 27 (7) in A and with C. elegans HSP16 –1 (29) andHSP16 – 48 (29) in B. Amino acids that are identical in the three alignedproteins (*) and residues conserved in SEC-1 and one of the alignedpolypeptides (ϩ) are marked.	TRAIN	MOLECULAR STRUCTURE,PROTEIN	False	False	False	False	False	False	1	daniela		True		1
3797	5e5f2aeede000f09242e43f9	tinman	/tinman/p8939966/8939966/3_2/014.jpg	FIG. 2. Comparison of SEC-1 with mammalian chaperones andC. elegans heat shock proteins. The derived amino acid sequence ofSEC-1 is aligned with the sequences of rat ␣B-crystallin (47) andhuman Hsp 27 (7) in A and with C. elegans HSP16 –1 (29) andHSP16 – 48 (29) in B. Amino acids that are identical in the three alignedproteins (*) and residues conserved in SEC-1 and one of the alignedpolypeptides (ϩ) are marked.	TRAIN	MOLECULAR STRUCTURE,PROTEIN	False	False	False	False	False	False	1	daniela		True		1
3798	5e5f2aeede000f09242e43fd	tinman	/tinman/p8939966/8939966/5_1/002.jpg	FIG. 5. Effects of stress and stage of development on expres-sion of SEC-1 mRNA. Northern blots that contain size-fractionatedRNAs from C. elegans were prepared as described under “ExperimentalProcedures.” Blots were probed with 32P-labeled SEC-1 cDNA corre-sponding to nucleotides 58 –319 in Fig. 1. Hybridization of the probewith (0.65 kb) SEC-1 mRNA was visualized by autoradiography. A,fractionated RNAs (4 ␮g) from control C. elegans (lane 2) and C. elegansincubated with 0.2 mM CdCl2 for 24 h (lane 1) were analyzed. B, lanesof a Northern gel received 4 ␮g of total RNA from either embryos (E) orlarvae (L1–L4) at various stages of postembryonic development. C(upper part), Northern blot analysis was performed on samples of totalRNA (20 ␮g) isolated from control C. elegans maintained at 20 °C (lane3) or heat-stressed nematodes that were incubated for 3 h (lane 1) or 1 h(lane 2) at 31 °C. The lower part shows a portion of the same blot thatwas hybridized with a 32P-labeled cDNA probe for myosin light chainmRNA, as described previously (53). Levels of the two myosin lightchain transcripts do not vary with stress or development (not shown).Thus, the resulting signals document the integrity of the RNA samplesand show that equal amounts of RNA were loaded in each lane.	TRAIN	OTHER	False	False	False	True	False	False	1	daniela	Gel	False		1
3799	5e5f2aeede000f09242e43fe	tinman	/tinman/p8939966/8939966/5_1/001.jpg	FIG. 5. Effects of stress and stage of development on expres-sion of SEC-1 mRNA. Northern blots that contain size-fractionatedRNAs from C. elegans were prepared as described under “ExperimentalProcedures.” Blots were probed with 32P-labeled SEC-1 cDNA corre-sponding to nucleotides 58 –319 in Fig. 1. Hybridization of the probewith (0.65 kb) SEC-1 mRNA was visualized by autoradiography. A,fractionated RNAs (4 ␮g) from control C. elegans (lane 2) and C. elegansincubated with 0.2 mM CdCl2 for 24 h (lane 1) were analyzed. B, lanesof a Northern gel received 4 ␮g of total RNA from either embryos (E) orlarvae (L1–L4) at various stages of postembryonic development. C(upper part), Northern blot analysis was performed on samples of totalRNA (20 ␮g) isolated from control C. elegans maintained at 20 °C (lane3) or heat-stressed nematodes that were incubated for 3 h (lane 1) or 1 h(lane 2) at 31 °C. The lower part shows a portion of the same blot thatwas hybridized with a 32P-labeled cDNA probe for myosin light chainmRNA, as described previously (53). Levels of the two myosin lightchain transcripts do not vary with stress or development (not shown).Thus, the resulting signals document the integrity of the RNA samplesand show that equal amounts of RNA were loaded in each lane.	TRAIN	OTHER	False	False	False	True	False	False	1	daniela	Gel	False		1
3800	5e5f2aeede000f09242e4400	tinman	/tinman/p8939966/8939966/5_2/002.jpg	FIG. 6. Expression and purification of recombinant SEC-1 fu-sion protein. A, E. coli BL21 was transformed with a recombinantexpression plasmid that encodes the His-tagged SEC-1 fusion proteindescribed under “Experimental Procedures” and “Results.” A controltransformation was performed with pRSET-C plasmid that lacks acDNA insert. Transformed E. coli were grown to A600 ϭ 0.6. Subse-quently, aliquots of the cultures were incubated in the presence orabsence of 1 mM IPTG. After 1 h at 37 °C, the bacteria were harvested,and E. coli proteins were fractionated by electrophoresis on a 0.1%SDS-12% polyacrylamide gel (see “Experimental Procedures”). Polypep-tides were visualized by staining with Coomassie Blue. Lane 1 received50 ␮g of protein from E. coli harboring the control (no cDNA insert)plasmid; lanes 2– 4 contained 50, 50, and 25 ␮g of protein, respectively,from E. coli transformed with recombinant pRSET-C that encodes theSEC-1 fusion protein (apparent Mr 25,000). Samples applied to lanes 1and 2 were obtained from uninduced E. coli; samples in lanes 3 and 4were from E. coli that were induced with 1 mM IPTG. B, The SEC-1fusion protein from IPTG-induced E. coli was dissolved and purified, vianickel chelate affinity chromatography, in buffer containing 8 M urea(see “Experimental Procedures”) and “Results”). Urea was removedfrom replicate samples of purified fusion protein by dialysis againsteither 10 mM sodium phosphate, pH 7.4, 0.15 M NaCl or 50 mM sodiumacetate, pH 4.9. Dialyzed samples were centrifuged at 30,000 ϫ g for 10min, and supernatant and pellet fractions were collected. After boilingin SDS loading buffer, aliquots (25 ␮l) of these fractions were analyzedby denaturing electrophoresis as described above. Lanes 1 and 2 con-tained the pellet and supernatant fractions, respectively, obtained bydialysis at pH 7.4; lanes 3 and 4 received the pellet and supernatantfractions, respectively, isolated after dialysis at pH 4.9.	TRAIN	OTHER	False	False	False	True	False	False	1	daniela	Gel	False		1
3802	5e5f2aeede000f09242e4403	tinman	/tinman/p8939966/8939966/3_1/002.jpg	FIG. 1. cDNA and derived amino acid sequences for SEC-1.Numbering for the nucleotide sequence is presented on the right; aminoacid residue positions are indicated on the left.	TRAIN	MOLECULAR STRUCTURE,PROTEIN	False	False	False	False	False	False	1	daniela		True		1
3803	5e5f2aeede000f09242e4404	tinman	/tinman/p8939966/8939966/3_1/005.jpg	FIG. 1. cDNA and derived amino acid sequences for SEC-1.Numbering for the nucleotide sequence is presented on the right; aminoacid residue positions are indicated on the left.	TRAIN	MOLECULAR STRUCTURE,PROTEIN	False	False	False	False	False	False	1	daniela		True		1
3804	5e5f2aeede000f09242e4405	tinman	/tinman/p8939966/8939966/3_1/004.jpg	FIG. 1. cDNA and derived amino acid sequences for SEC-1.Numbering for the nucleotide sequence is presented on the right; aminoacid residue positions are indicated on the left.	TRAIN	MOLECULAR STRUCTURE,PROTEIN	False	False	False	False	False	False	1	daniela		True		1
3805	5e5f2aefde000f09242e4406	tinman	/tinman/p8939966/8939966/3_1/003.jpg	FIG. 1. cDNA and derived amino acid sequences for SEC-1.Numbering for the nucleotide sequence is presented on the right; aminoacid residue positions are indicated on the left.	TRAIN	MOLECULAR STRUCTURE,PROTEIN	False	False	False	False	False	False	1	daniela		True		1
3806	5e5f2aefde000f09242e4407	tinman	/tinman/p8939966/8939966/3_1/001.jpg	FIG. 1. cDNA and derived amino acid sequences for SEC-1.Numbering for the nucleotide sequence is presented on the right; aminoacid residue positions are indicated on the left.	TRAIN	MOLECULAR STRUCTURE,PROTEIN	False	False	False	False	False	False	1	daniela		True		1
3807	5e5f2aefde000f09242e4409	tinman	/tinman/p8939966/8939966/6_3/002.jpg	FIG. 8. Developmental regulation of SEC-1 expression in C.elegans. A, samples of proteins (40 ␮g) isolated from C. elegans em-bryos (E), L1–L4 larvae and egg-laying adults (EL) were assayed forSEC-1 expression by Western immunoblot analysis as described in Fig.7 and “Experimental Procedures.” The lane marked Std contained 50 ngof the recombinant SEC-1 polypeptide. B, samples of proteins (40 ␮g)from embryos (E) and L2–L4 larvae were assayed for the expression ofthe 40-kDa catalytic subunit of protein kinase A by Western immuno-blot analysis as described previously (46). The lane marked Std received60 ng of purified catalytic subunit.	TRAIN	EXPERIMENTAL,GEL,WESTERN BLOT	False	False	False	True	False	False	1	daniela		False		1
